us,santa paula,Santa Paula,CA,29015,34.3541667,-119.0583333
us,santa rosa,Santa Rosa,CA,155118,38.4405556,-122.7133333
us,santee,Santee,CA,52600,32.8383333,-116.9730556
us,saratoga,Saratoga,CA,28956,37.2638889,-122.0219444
us,scotts valley,Scotts Valley,CA,11120,37.0511111,-122.0136111
us,seal beach,Seal Beach,CA,24404,33.7413889,-118.1038889
us,seaside,Seaside,CA,35762,36.6111111,-121.8505556
us,selma,Selma,CA,22426,36.5708333,-119.6111111
us,shafter,Shafter,CA,14396,35.5005556,-119.2708333
us,shasta lake,Shasta Lake,CA,10611,40.6805556,-122.3697222
us,sierra madre,Sierra Madre,CA,11090,34.1616667,-118.0519444
us,signal hill,Signal Hill,CA,10576,33.8044444,-118.1669444
us,simi valley,Simi Valley,CA,119417,34.2694444,-118.7805556
us,solana beach,Solana Beach,CA,12909,32.9911111,-117.2702778
us,soledad,Soledad,CA,28140,36.4247222,-121.3252778
us,sonoma,Sonoma,CA,9773,38.2919444,-122.4569444
us,soquel,Soquel,CA,5096,36.9880556,-121.9555556
us,south el monte,South El Monte,CA,22049,34.0519444,-118.0458333
us,south gate,South Gate,CA,99922,33.9547222,-118.2111111
us,south lake tahoe,South Lake Tahoe,CA,23925,38.9333333,-119.9833333
us,south pasadena,South Pasadena,CA,24994,34.1161111,-118.1494444
us,south san francisco,South San Francisco,CA,58555,37.6547222,-122.4066667
us,south san jose hills,South San Jose Hills,CA,21779,34.0127778,-117.9038889
us,south whittier,South Whittier,CA,58952,33.9608333,-118.0408333
us,south yuba city,South Yuba City,CA,15217,39.1166667,-121.6380556
us,spring valley,Spring Valley,CA,26180,32.7447222,-116.9980556
us,stanford,Stanford,CA,12574,37.4241667,-122.1650000
us,stanton,Stanton,CA,37914,33.8025000,-117.9922222
us,stockton,Stockton,CA,289580,37.9577778,-121.2897222
us,suisun city,Suisun City,CA,27219,38.2383333,-122.0391667
us,sun city,Sun City,CA,19579,33.7091667,-117.1963889
us,sunnyvale,Sunnyvale,CA,126499,37.3688889,-122.0352778
us,susanville,Susanville,CA,17641,40.4163889,-120.6519444
us,taft,Taft,CA,9295,35.1425000,-119.4555556
us,tehachapi,Tehachapi,CA,12009,35.1322222,-118.4480556
us,temecula,Temecula,CA,85145,33.4936111,-117.1475000
us,temple city,Temple City,CA,37973,34.1072222,-118.0569444
us,thousand oaks,Thousand Oaks,CA,127942,34.1705556,-118.8366667
us,tiburon,Tiburon,CA,8632,37.8736111,-122.4555556
us,torrance,Torrance,CA,144963,33.8358333,-118.3397222
us,tracy,Tracy,CA,83216,37.7397222,-121.4241667
us,truckee,Truckee,CA,15771,39.3280556,-120.1822222
us,tulare,Tulare,CA,50103,36.2077778,-119.3463889
us,turlock,Turlock,CA,67940,37.4947222,-120.8455556
us,tustin,Tustin,CA,68728,33.7458333,-117.8252778
us,tustin foothills,Tustin Foothills,CA,24257,33.7644444,-117.7930556
us,twentynine palms,Twentynine Palms,CA,22642,34.1355556,-116.0533333
us,ukiah,Ukiah,CA,15825,39.1502778,-123.2066667
us,union city,Union City,CA,69530,37.5958333,-122.0180556
us,upland,Upland,CA,74230,34.0975000,-117.6475000
us,vacaville,Vacaville,CA,96469,38.3566667,-121.9866667
us,valinda,Valinda,CA,23721,34.0452778,-117.9427778
us,vallejo,Vallejo,CA,120446,38.1041667,-122.2555556
us,victorville,Victorville,CA,83496,34.5361111,-117.2902778
us,visalia,Visalia,CA,107431,36.3302778,-119.2911111
us,vista,Vista,CA,92707,33.2000000,-117.2416667
us,walnut,Walnut,CA,31720,34.0202778,-117.8644444
us,walnut creek,Walnut Creek,CA,65179,37.9063889,-122.0638889
us,walnut park,Walnut Park,CA,17168,33.9680556,-118.2241667
us,wasco,Wasco,CA,22813,35.5941667,-119.3400000
us,watsonville,Watsonville,CA,45724,36.9102778,-121.7558333
us,west athens,West Athens,CA,9355,33.9233333,-118.3025000
us,west carson,West Carson,CA,21947,33.8216667,-118.2916667
us,west covina,West Covina,CA,109756,34.0686111,-117.9380556
us,west hollywood,West Hollywood,CA,37031,34.0900000,-118.3608333
us,west puente valley,West Puente Valley,CA,24134,34.0516667,-117.9675000
us,west sacramento,West Sacramento,CA,41446,38.5805556,-121.5291667
us,westlake village,Westlake Village,CA,8663,34.1458333,-118.8047222
us,westminster,Westminster,CA,89868,33.7591667,-118.0058333
us,westmont,Westmont,CA,32377,33.9413889,-118.3013889
us,whittier,Whittier,CA,85778,33.9791667,-118.0319444
